,date,temperature_2m
2369,2024-07-20 23:00:00+00:00,31.95
2370,2024-07-21 00:00:00+00:00,31.15
2371,2024-07-21 01:00:00+00:00,28.2
2372,2024-07-21 02:00:00+00:00,28.5
2373,2024-07-21 03:00:00+00:00,27.85
2374,2024-07-21 04:00:00+00:00,25.65
2375,2024-07-21 05:00:00+00:00,24.05
2376,2024-07-21 06:00:00+00:00,23.75
2377,2024-07-21 07:00:00+00:00,23.1
2378,2024-07-21 08:00:00+00:00,22.6
2379,2024-07-21 09:00:00+00:00,22.2
2380,2024-07-21 10:00:00+00:00,22.6
2381,2024-07-21 11:00:00+00:00,22.45
2382,2024-07-21 12:00:00+00:00,23.1
2383,2024-07-21 13:00:00+00:00,25.85
2384,2024-07-21 14:00:00+00:00,26.1
2385,2024-07-21 15:00:00+00:00,26.25
2386,2024-07-21 16:00:00+00:00,27.85
2387,2024-07-21 17:00:00+00:00,30.45
2388,2024-07-21 18:00:00+00:00,31.85
2389,2024-07-21 19:00:00+00:00,32.65
2390,2024-07-21 20:00:00+00:00,33.25
2391,2024-07-21 21:00:00+00:00,33.85
2392,2024-07-21 22:00:00+00:00,33.85
2393,2024-07-21 23:00:00+00:00,31.9
2394,2024-07-22 00:00:00+00:00,30.8
2395,2024-07-22 01:00:00+00:00,29.5
2396,2024-07-22 02:00:00+00:00,27.8
2397,2024-07-22 03:00:00+00:00,26.95
2398,2024-07-22 04:00:00+00:00,26.05
2399,2024-07-22 05:00:00+00:00,25.5
2400,2024-07-22 06:00:00+00:00,25.5
2401,2024-07-22 07:00:00+00:00,25.3
2402,2024-07-22 08:00:00+00:00,23.6
2403,2024-07-22 09:00:00+00:00,23.45
2404,2024-07-22 10:00:00+00:00,23.05
2405,2024-07-22 11:00:00+00:00,22.95
2406,2024-07-22 12:00:00+00:00,23.1
2407,2024-07-22 13:00:00+00:00,26.55
2408,2024-07-22 14:00:00+00:00,27.65
2409,2024-07-22 15:00:00+00:00,27.65
2410,2024-07-22 16:00:00+00:00,28.7
2411,2024-07-22 17:00:00+00:00,30.05
2412,2024-07-22 18:00:00+00:00,31.0
2413,2024-07-22 19:00:00+00:00,31.4
2414,2024-07-22 20:00:00+00:00,31.3
2415,2024-07-22 21:00:00+00:00,27.2
2416,2024-07-22 22:00:00+00:00,26.05
2417,2024-07-22 23:00:00+00:00,25.75
2418,2024-07-23 00:00:00+00:00,26.05
2419,2024-07-23 01:00:00+00:00,25.65
2420,2024-07-23 02:00:00+00:00,25.15
2421,2024-07-23 03:00:00+00:00,25.15
2422,2024-07-23 04:00:00+00:00,25.0
2423,2024-07-23 05:00:00+00:00,24.65
2424,2024-07-23 06:00:00+00:00,24.55
2425,2024-07-23 07:00:00+00:00,24.4
2426,2024-07-23 08:00:00+00:00,24.05
2427,2024-07-23 09:00:00+00:00,23.25
2428,2024-07-23 10:00:00+00:00,23.25
2429,2024-07-23 11:00:00+00:00,23.1
2430,2024-07-23 12:00:00+00:00,22.95
2431,2024-07-23 13:00:00+00:00,23.55
2432,2024-07-23 14:00:00+00:00,24.35
2433,2024-07-23 15:00:00+00:00,25.25
2434,2024-07-23 16:00:00+00:00,26.6
2435,2024-07-23 17:00:00+00:00,28.4
2436,2024-07-23 18:00:00+00:00,29.7
2437,2024-07-23 19:00:00+00:00,29.75
2438,2024-07-23 20:00:00+00:00,29.9
2439,2024-07-23 21:00:00+00:00,28.8
2440,2024-07-23 22:00:00+00:00,29.2
2441,2024-07-23 23:00:00+00:00,28.2
2442,2024-07-24 00:00:00+00:00,25.8
2443,2024-07-24 01:00:00+00:00,26.05
2444,2024-07-24 02:00:00+00:00,25.15
2445,2024-07-24 03:00:00+00:00,24.55
2446,2024-07-24 04:00:00+00:00,24.35
2447,2024-07-24 05:00:00+00:00,23.9
2448,2024-07-24 06:00:00+00:00,23.8
2449,2024-07-24 07:00:00+00:00,23.7
2450,2024-07-24 08:00:00+00:00,24.15
2451,2024-07-24 09:00:00+00:00,24.15
2452,2024-07-24 10:00:00+00:00,23.95
2453,2024-07-24 11:00:00+00:00,23.85
2454,2024-07-24 12:00:00+00:00,23.35
2455,2024-07-24 13:00:00+00:00,25.0
2456,2024-07-24 14:00:00+00:00,25.7
2457,2024-07-24 15:00:00+00:00,26.8
2458,2024-07-24 16:00:00+00:00,27.9
2459,2024-07-24 17:00:00+00:00,29.15
2460,2024-07-24 18:00:00+00:00,30.0
2461,2024-07-24 19:00:00+00:00,30.15
2462,2024-07-24 20:00:00+00:00,28.0
2463,2024-07-24 21:00:00+00:00,29.3
2464,2024-07-24 22:00:00+00:00,29.95
2465,2024-07-24 23:00:00+00:00,29.45
2466,2024-07-25 00:00:00+00:00,29.05
2467,2024-07-25 01:00:00+00:00,27.0
2468,2024-07-25 02:00:00+00:00,25.7
2469,2024-07-25 03:00:00+00:00,25.2
2470,2024-07-25 04:00:00+00:00,25.0
2471,2024-07-25 05:00:00+00:00,24.0
2472,2024-07-25 06:00:00+00:00,24.15
2473,2024-07-25 07:00:00+00:00,23.5
2474,2024-07-25 08:00:00+00:00,23.55
2475,2024-07-25 09:00:00+00:00,23.45
2476,2024-07-25 10:00:00+00:00,22.6
2477,2024-07-25 11:00:00+00:00,22.65
2478,2024-07-25 12:00:00+00:00,22.7
2479,2024-07-25 13:00:00+00:00,23.1
2480,2024-07-25 14:00:00+00:00,24.05
2481,2024-07-25 15:00:00+00:00,23.8
2482,2024-07-25 16:00:00+00:00,23.3
2483,2024-07-25 17:00:00+00:00,24.35
2484,2024-07-25 18:00:00+00:00,24.6
2485,2024-07-25 19:00:00+00:00,24.3
2486,2024-07-25 20:00:00+00:00,24.55
2487,2024-07-25 21:00:00+00:00,24.75
2488,2024-07-25 22:00:00+00:00,25.8
2489,2024-07-25 23:00:00+00:00,26.3
2490,2024-07-26 00:00:00+00:00,26.25
2491,2024-07-26 01:00:00+00:00,24.95
2492,2024-07-26 02:00:00+00:00,24.05
2493,2024-07-26 03:00:00+00:00,23.2
2494,2024-07-26 04:00:00+00:00,23.2
2495,2024-07-26 05:00:00+00:00,23.35
2496,2024-07-26 06:00:00+00:00,23.35
2497,2024-07-26 07:00:00+00:00,23.45
2498,2024-07-26 08:00:00+00:00,23.0
2499,2024-07-26 09:00:00+00:00,22.55
2500,2024-07-26 10:00:00+00:00,21.8
2501,2024-07-26 11:00:00+00:00,21.9
2502,2024-07-26 12:00:00+00:00,21.95
2503,2024-07-26 13:00:00+00:00,22.85
2504,2024-07-26 14:00:00+00:00,23.2
2505,2024-07-26 15:00:00+00:00,23.95
2506,2024-07-26 16:00:00+00:00,25.05
2507,2024-07-26 17:00:00+00:00,26.85
2508,2024-07-26 18:00:00+00:00,27.75
2509,2024-07-26 19:00:00+00:00,28.1
2510,2024-07-26 20:00:00+00:00,28.75
2511,2024-07-26 21:00:00+00:00,29.05
2512,2024-07-26 22:00:00+00:00,28.5
2513,2024-07-26 23:00:00+00:00,27.65
2514,2024-07-27 00:00:00+00:00,27.25
2515,2024-07-27 01:00:00+00:00,25.55
2516,2024-07-27 02:00:00+00:00,24.7
2517,2024-07-27 03:00:00+00:00,24.4
2518,2024-07-27 04:00:00+00:00,24.0
2519,2024-07-27 05:00:00+00:00,23.85
2520,2024-07-27 06:00:00+00:00,23.7
2521,2024-07-27 07:00:00+00:00,23.35
2522,2024-07-27 08:00:00+00:00,22.85
2523,2024-07-27 09:00:00+00:00,22.7
2524,2024-07-27 10:00:00+00:00,22.45
2525,2024-07-27 11:00:00+00:00,22.0
2526,2024-07-27 12:00:00+00:00,22.1
2527,2024-07-27 13:00:00+00:00,23.6
2528,2024-07-27 14:00:00+00:00,24.65
2529,2024-07-27 15:00:00+00:00,25.0
2530,2024-07-27 16:00:00+00:00,25.7
2531,2024-07-27 17:00:00+00:00,26.2
2532,2024-07-27 18:00:00+00:00,26.55
2533,2024-07-27 19:00:00+00:00,26.9
2534,2024-07-27 20:00:00+00:00,26.9
2535,2024-07-27 21:00:00+00:00,27.8
2536,2024-07-27 22:00:00+00:00,27.0
2537,2024-07-27 23:00:00+00:00,26.3
2538,2024-07-28 00:00:00+00:00,26.05
2539,2024-07-28 01:00:00+00:00,25.95
2540,2024-07-28 02:00:00+00:00,24.8
2541,2024-07-28 03:00:00+00:00,24.1
2542,2024-07-28 04:00:00+00:00,23.6
2543,2024-07-28 05:00:00+00:00,23.25
2544,2024-07-28 06:00:00+00:00,23.2
2545,2024-07-28 07:00:00+00:00,23.25
2546,2024-07-28 08:00:00+00:00,23.15
2547,2024-07-28 09:00:00+00:00,23.4
2548,2024-07-28 10:00:00+00:00,23.85
2549,2024-07-28 11:00:00+00:00,23.3
2550,2024-07-28 12:00:00+00:00,23.3
2551,2024-07-28 13:00:00+00:00,24.7
2552,2024-07-28 14:00:00+00:00,26.45
2553,2024-07-28 15:00:00+00:00,28.1
2554,2024-07-28 16:00:00+00:00,29.25
2555,2024-07-28 17:00:00+00:00,30.6
2556,2024-07-28 18:00:00+00:00,31.25
2557,2024-07-28 19:00:00+00:00,31.45
2558,2024-07-28 20:00:00+00:00,31.5
2559,2024-07-28 21:00:00+00:00,29.9
2560,2024-07-28 22:00:00+00:00,30.45
2561,2024-07-28 23:00:00+00:00,30.6
2562,2024-07-29 00:00:00+00:00,30.05
2563,2024-07-29 01:00:00+00:00,26.0
2564,2024-07-29 02:00:00+00:00,25.25
2565,2024-07-29 03:00:00+00:00,24.9
2566,2024-07-29 04:00:00+00:00,24.8
2567,2024-07-29 05:00:00+00:00,24.55
2568,2024-07-29 06:00:00+00:00,24.35
2569,2024-07-29 07:00:00+00:00,24.2
2570,2024-07-29 08:00:00+00:00,24.4
2571,2024-07-29 09:00:00+00:00,24.9
2572,2024-07-29 10:00:00+00:00,25.35
2573,2024-07-29 11:00:00+00:00,25.35
2574,2024-07-29 12:00:00+00:00,25.2
2575,2024-07-29 13:00:00+00:00,25.9
2576,2024-07-29 14:00:00+00:00,27.45
2577,2024-07-29 15:00:00+00:00,28.95
2578,2024-07-29 16:00:00+00:00,30.3
2579,2024-07-29 17:00:00+00:00,31.4
2580,2024-07-29 18:00:00+00:00,32.1
2581,2024-07-29 19:00:00+00:00,32.65
2582,2024-07-29 20:00:00+00:00,32.9
2583,2024-07-29 21:00:00+00:00,32.35
2584,2024-07-29 22:00:00+00:00,31.55
2585,2024-07-29 23:00:00+00:00,31.75
2586,2024-07-30 00:00:00+00:00,31.3
2587,2024-07-30 01:00:00+00:00,30.25
2588,2024-07-30 02:00:00+00:00,29.0
2589,2024-07-30 03:00:00+00:00,28.05
2590,2024-07-30 04:00:00+00:00,27.3
2591,2024-07-30 05:00:00+00:00,26.6
2592,2024-07-30 06:00:00+00:00,25.8
2593,2024-07-30 07:00:00+00:00,25.25
2594,2024-07-30 08:00:00+00:00,25.05
2595,2024-07-30 09:00:00+00:00,25.0
2596,2024-07-30 10:00:00+00:00,25.1
2597,2024-07-30 11:00:00+00:00,25.15
2598,2024-07-30 12:00:00+00:00,25.25
2599,2024-07-30 13:00:00+00:00,26.45
2600,2024-07-30 14:00:00+00:00,27.9
2601,2024-07-30 15:00:00+00:00,29.3
2602,2024-07-30 16:00:00+00:00,30.65
2603,2024-07-30 17:00:00+00:00,31.8
2604,2024-07-30 18:00:00+00:00,32.55
2605,2024-07-30 19:00:00+00:00,33.0
2606,2024-07-30 20:00:00+00:00,33.0
2607,2024-07-30 21:00:00+00:00,32.65
2608,2024-07-30 22:00:00+00:00,32.25
2609,2024-07-30 23:00:00+00:00,32.0
2610,2024-07-31 00:00:00+00:00,31.8
2611,2024-07-31 01:00:00+00:00,30.15
2612,2024-07-31 02:00:00+00:00,29.05
2613,2024-07-31 03:00:00+00:00,27.95
2614,2024-07-31 04:00:00+00:00,27.4
2615,2024-07-31 05:00:00+00:00,26.9
2616,2024-07-31 06:00:00+00:00,26.4
2617,2024-07-31 07:00:00+00:00,25.9
2618,2024-07-31 08:00:00+00:00,25.6
2619,2024-07-31 09:00:00+00:00,25.45
2620,2024-07-31 10:00:00+00:00,25.3
2621,2024-07-31 11:00:00+00:00,25.2
2622,2024-07-31 12:00:00+00:00,25.05
2623,2024-07-31 13:00:00+00:00,27.0
2624,2024-07-31 14:00:00+00:00,28.25
2625,2024-07-31 15:00:00+00:00,29.45
2626,2024-07-31 16:00:00+00:00,30.7
2627,2024-07-31 17:00:00+00:00,31.9
2628,2024-07-31 18:00:00+00:00,32.75
2629,2024-07-31 19:00:00+00:00,33.35
2630,2024-07-31 20:00:00+00:00,33.75
2631,2024-07-31 21:00:00+00:00,33.95
2632,2024-07-31 22:00:00+00:00,33.7
2633,2024-07-31 23:00:00+00:00,33.05
2634,2024-08-01 00:00:00+00:00,32.05
2635,2024-08-01 01:00:00+00:00,30.0
2636,2024-08-01 02:00:00+00:00,28.6
2637,2024-08-01 03:00:00+00:00,27.35
2638,2024-08-01 04:00:00+00:00,26.45
2639,2024-08-01 05:00:00+00:00,25.65
2640,2024-08-01 06:00:00+00:00,24.95
2641,2024-08-01 07:00:00+00:00,24.7
2642,2024-08-01 08:00:00+00:00,24.5
2643,2024-08-01 09:00:00+00:00,24.3
2644,2024-08-01 10:00:00+00:00,24.55
2645,2024-08-01 11:00:00+00:00,25.05
2646,2024-08-01 12:00:00+00:00,24.95
2647,2024-08-01 13:00:00+00:00,25.65
2648,2024-08-01 14:00:00+00:00,26.8
2649,2024-08-01 15:00:00+00:00,28.1
2650,2024-08-01 16:00:00+00:00,29.4
2651,2024-08-01 17:00:00+00:00,30.6
2652,2024-08-01 18:00:00+00:00,31.8
2653,2024-08-01 19:00:00+00:00,32.85
2654,2024-08-01 20:00:00+00:00,33.6
2655,2024-08-01 21:00:00+00:00,33.95
2656,2024-08-01 22:00:00+00:00,33.85
2657,2024-08-01 23:00:00+00:00,33.3
2658,2024-08-02 00:00:00+00:00,32.6
2659,2024-08-02 01:00:00+00:00,30.85
2660,2024-08-02 02:00:00+00:00,29.55
2661,2024-08-02 03:00:00+00:00,29.3
2662,2024-08-02 04:00:00+00:00,28.55
2663,2024-08-02 05:00:00+00:00,27.8
2664,2024-08-02 06:00:00+00:00,27.45
2665,2024-08-02 07:00:00+00:00,27.05
2666,2024-08-02 08:00:00+00:00,26.5
2667,2024-08-02 09:00:00+00:00,25.95
2668,2024-08-02 10:00:00+00:00,25.5
2669,2024-08-02 11:00:00+00:00,25.05
2670,2024-08-02 12:00:00+00:00,24.8
2671,2024-08-02 13:00:00+00:00,26.15
2672,2024-08-02 14:00:00+00:00,27.75
2673,2024-08-02 15:00:00+00:00,29.45
2674,2024-08-02 16:00:00+00:00,31.05
2675,2024-08-02 17:00:00+00:00,32.35
2676,2024-08-02 18:00:00+00:00,33.45
2677,2024-08-02 19:00:00+00:00,34.3
2678,2024-08-02 20:00:00+00:00,34.95
2679,2024-08-02 21:00:00+00:00,35.25
2680,2024-08-02 22:00:00+00:00,35.45
2681,2024-08-02 23:00:00+00:00,35.15
2682,2024-08-03 00:00:00+00:00,34.2
2683,2024-08-03 01:00:00+00:00,32.0
2684,2024-08-03 02:00:00+00:00,30.45
2685,2024-08-03 03:00:00+00:00,29.45
2686,2024-08-03 04:00:00+00:00,28.7
2687,2024-08-03 05:00:00+00:00,28.1
2688,2024-08-03 06:00:00+00:00,27.5
2689,2024-08-03 07:00:00+00:00,27.25
2690,2024-08-03 08:00:00+00:00,26.9
2691,2024-08-03 09:00:00+00:00,26.65
2692,2024-08-03 10:00:00+00:00,26.3
2693,2024-08-03 11:00:00+00:00,25.85
2694,2024-08-03 12:00:00+00:00,25.45
2695,2024-08-03 13:00:00+00:00,26.75
2696,2024-08-03 14:00:00+00:00,28.7
2697,2024-08-03 15:00:00+00:00,30.75
2698,2024-08-03 16:00:00+00:00,32.0
2699,2024-08-03 17:00:00+00:00,33.0
2700,2024-08-03 18:00:00+00:00,34.15
2701,2024-08-03 19:00:00+00:00,34.8
2702,2024-08-03 20:00:00+00:00,35.25
2703,2024-08-03 21:00:00+00:00,35.7
2704,2024-08-03 22:00:00+00:00,34.8
2705,2024-08-03 23:00:00+00:00,34.4
2706,2024-08-04 00:00:00+00:00,33.8
2707,2024-08-04 01:00:00+00:00,31.1
2708,2024-08-04 02:00:00+00:00,29.95
2709,2024-08-04 03:00:00+00:00,29.55
2710,2024-08-04 04:00:00+00:00,28.8
2711,2024-08-04 05:00:00+00:00,28.05
2712,2024-08-04 06:00:00+00:00,27.3
2713,2024-08-04 07:00:00+00:00,26.8
2714,2024-08-04 08:00:00+00:00,26.4
2715,2024-08-04 09:00:00+00:00,26.4
2716,2024-08-04 10:00:00+00:00,26.05
2717,2024-08-04 11:00:00+00:00,25.65
2718,2024-08-04 12:00:00+00:00,25.45
2719,2024-08-04 13:00:00+00:00,26.7
2720,2024-08-04 14:00:00+00:00,29.2
2721,2024-08-04 15:00:00+00:00,30.9
2722,2024-08-04 16:00:00+00:00,31.7
2723,2024-08-04 17:00:00+00:00,32.85
2724,2024-08-04 18:00:00+00:00,34.55
2725,2024-08-04 19:00:00+00:00,35.45
2726,2024-08-04 20:00:00+00:00,35.85
2727,2024-08-04 21:00:00+00:00,36.0
2728,2024-08-04 22:00:00+00:00,35.95
2729,2024-08-04 23:00:00+00:00,35.25
2730,2024-08-05 00:00:00+00:00,34.15
2731,2024-08-05 01:00:00+00:00,31.5
2732,2024-08-05 02:00:00+00:00,29.9
2733,2024-08-05 03:00:00+00:00,30.85
2734,2024-08-05 04:00:00+00:00,28.75
2735,2024-08-05 05:00:00+00:00,28.4
2736,2024-08-05 06:00:00+00:00,27.35
2737,2024-08-05 07:00:00+00:00,26.55
2738,2024-08-05 08:00:00+00:00,26.05
2739,2024-08-05 09:00:00+00:00,25.6
2740,2024-08-05 10:00:00+00:00,25.15
2741,2024-08-05 11:00:00+00:00,24.7
2742,2024-08-05 12:00:00+00:00,24.25
2743,2024-08-05 13:00:00+00:00,26.25
2744,2024-08-05 14:00:00+00:00,28.6
2745,2024-08-05 15:00:00+00:00,30.8
2746,2024-08-05 16:00:00+00:00,32.3
2747,2024-08-05 17:00:00+00:00,33.45
2748,2024-08-05 18:00:00+00:00,34.2
2749,2024-08-05 19:00:00+00:00,35.0
2750,2024-08-05 20:00:00+00:00,35.55
2751,2024-08-05 21:00:00+00:00,35.75
2752,2024-08-05 22:00:00+00:00,35.8
2753,2024-08-05 23:00:00+00:00,35.5
2754,2024-08-06 00:00:00+00:00,34.65
2755,2024-08-06 01:00:00+00:00,32.4
2756,2024-08-06 02:00:00+00:00,31.65
2757,2024-08-06 03:00:00+00:00,30.0
2758,2024-08-06 04:00:00+00:00,28.9
2759,2024-08-06 05:00:00+00:00,28.0
2760,2024-08-06 06:00:00+00:00,27.15
2761,2024-08-06 07:00:00+00:00,26.45
2762,2024-08-06 08:00:00+00:00,25.8
2763,2024-08-06 09:00:00+00:00,25.45
2764,2024-08-06 10:00:00+00:00,25.25
2765,2024-08-06 11:00:00+00:00,24.85
2766,2024-08-06 12:00:00+00:00,24.65
2767,2024-08-06 13:00:00+00:00,26.5
2768,2024-08-06 14:00:00+00:00,28.8
2769,2024-08-06 15:00:00+00:00,31.1
2770,2024-08-06 16:00:00+00:00,32.8
2771,2024-08-06 17:00:00+00:00,33.9
2772,2024-08-06 18:00:00+00:00,35.0
2773,2024-08-06 19:00:00+00:00,35.65
2774,2024-08-06 20:00:00+00:00,36.15
2775,2024-08-06 21:00:00+00:00,36.55
2776,2024-08-06 22:00:00+00:00,36.65
2777,2024-08-06 23:00:00+00:00,36.5
2778,2024-08-07 00:00:00+00:00,35.85
2779,2024-08-07 01:00:00+00:00,32.45
2780,2024-08-07 02:00:00+00:00,30.95
2781,2024-08-07 03:00:00+00:00,30.5
2782,2024-08-07 04:00:00+00:00,29.45
2783,2024-08-07 05:00:00+00:00,28.5
2784,2024-08-07 06:00:00+00:00,27.75
2785,2024-08-07 07:00:00+00:00,27.05
2786,2024-08-07 08:00:00+00:00,26.85
2787,2024-08-07 09:00:00+00:00,26.6
2788,2024-08-07 10:00:00+00:00,26.25
2789,2024-08-07 11:00:00+00:00,25.75
2790,2024-08-07 12:00:00+00:00,25.25
2791,2024-08-07 13:00:00+00:00,26.95
2792,2024-08-07 14:00:00+00:00,29.15
2793,2024-08-07 15:00:00+00:00,31.45
2794,2024-08-07 16:00:00+00:00,33.8
2795,2024-08-07 17:00:00+00:00,35.4
2796,2024-08-07 18:00:00+00:00,36.1
2797,2024-08-07 19:00:00+00:00,36.75
2798,2024-08-07 20:00:00+00:00,37.25
2799,2024-08-07 21:00:00+00:00,37.45
2800,2024-08-07 22:00:00+00:00,37.4
2801,2024-08-07 23:00:00+00:00,36.7
2802,2024-08-08 00:00:00+00:00,35.95
2803,2024-08-08 01:00:00+00:00,33.25
2804,2024-08-08 02:00:00+00:00,30.45
2805,2024-08-08 03:00:00+00:00,29.45
2806,2024-08-08 04:00:00+00:00,28.7
2807,2024-08-08 05:00:00+00:00,28.25
2808,2024-08-08 06:00:00+00:00,27.65
2809,2024-08-08 07:00:00+00:00,26.95
2810,2024-08-08 08:00:00+00:00,26.3
2811,2024-08-08 09:00:00+00:00,26.0
2812,2024-08-08 10:00:00+00:00,25.7
2813,2024-08-08 11:00:00+00:00,25.3
2814,2024-08-08 12:00:00+00:00,24.9
2815,2024-08-08 13:00:00+00:00,26.4
2816,2024-08-08 14:00:00+00:00,28.75
2817,2024-08-08 15:00:00+00:00,31.1
2818,2024-08-08 16:00:00+00:00,33.2
2819,2024-08-08 17:00:00+00:00,34.6
2820,2024-08-08 18:00:00+00:00,35.6
2821,2024-08-08 19:00:00+00:00,36.3
2822,2024-08-08 20:00:00+00:00,36.85
2823,2024-08-08 21:00:00+00:00,37.05
2824,2024-08-08 22:00:00+00:00,37.0
2825,2024-08-08 23:00:00+00:00,36.8
2826,2024-08-09 00:00:00+00:00,36.35
2827,2024-08-09 01:00:00+00:00,33.65
2828,2024-08-09 02:00:00+00:00,32.65
2829,2024-08-09 03:00:00+00:00,32.0
2830,2024-08-09 04:00:00+00:00,31.1
2831,2024-08-09 05:00:00+00:00,29.95
2832,2024-08-09 06:00:00+00:00,29.1
2833,2024-08-09 07:00:00+00:00,28.6
2834,2024-08-09 08:00:00+00:00,27.95
2835,2024-08-09 09:00:00+00:00,27.8
2836,2024-08-09 10:00:00+00:00,27.5
2837,2024-08-09 11:00:00+00:00,27.2
2838,2024-08-09 12:00:00+00:00,26.75
2839,2024-08-09 13:00:00+00:00,27.9
2840,2024-08-09 14:00:00+00:00,29.9
2841,2024-08-09 15:00:00+00:00,32.2
2842,2024-08-09 16:00:00+00:00,34.15
2843,2024-08-09 17:00:00+00:00,34.2
2844,2024-08-09 18:00:00+00:00,34.05
2845,2024-08-09 19:00:00+00:00,34.6
2846,2024-08-09 20:00:00+00:00,35.25
2847,2024-08-09 21:00:00+00:00,35.85
2848,2024-08-09 22:00:00+00:00,33.2
2849,2024-08-09 23:00:00+00:00,34.45
2850,2024-08-10 00:00:00+00:00,33.45
2851,2024-08-10 01:00:00+00:00,27.75
2852,2024-08-10 02:00:00+00:00,27.45
2853,2024-08-10 03:00:00+00:00,27.3
2854,2024-08-10 04:00:00+00:00,27.1
2855,2024-08-10 05:00:00+00:00,26.95
2856,2024-08-10 06:00:00+00:00,26.55
2857,2024-08-10 07:00:00+00:00,26.1
2858,2024-08-10 08:00:00+00:00,25.9
2859,2024-08-10 09:00:00+00:00,26.05
2860,2024-08-10 10:00:00+00:00,26.0
2861,2024-08-10 11:00:00+00:00,26.05
2862,2024-08-10 12:00:00+00:00,25.9
2863,2024-08-10 13:00:00+00:00,26.75
2864,2024-08-10 14:00:00+00:00,28.95
2865,2024-08-10 15:00:00+00:00,30.9
2866,2024-08-10 16:00:00+00:00,32.55
2867,2024-08-10 17:00:00+00:00,33.85
2868,2024-08-10 18:00:00+00:00,35.0
2869,2024-08-10 19:00:00+00:00,35.7
2870,2024-08-10 20:00:00+00:00,36.05
2871,2024-08-10 21:00:00+00:00,36.3
2872,2024-08-10 22:00:00+00:00,36.6
2873,2024-08-10 23:00:00+00:00,36.15
2874,2024-08-11 00:00:00+00:00,35.7
2875,2024-08-11 01:00:00+00:00,31.45
2876,2024-08-11 02:00:00+00:00,30.1
2877,2024-08-11 03:00:00+00:00,29.3
2878,2024-08-11 04:00:00+00:00,28.6
2879,2024-08-11 05:00:00+00:00,27.8
2880,2024-08-11 06:00:00+00:00,27.1
2881,2024-08-11 07:00:00+00:00,26.55
2882,2024-08-11 08:00:00+00:00,25.85
2883,2024-08-11 09:00:00+00:00,25.35
2884,2024-08-11 10:00:00+00:00,24.95
2885,2024-08-11 11:00:00+00:00,24.45
2886,2024-08-11 12:00:00+00:00,24.25
2887,2024-08-11 13:00:00+00:00,25.65
2888,2024-08-11 14:00:00+00:00,27.95
2889,2024-08-11 15:00:00+00:00,30.1
2890,2024-08-11 16:00:00+00:00,31.75
2891,2024-08-11 17:00:00+00:00,32.95
2892,2024-08-11 18:00:00+00:00,34.2
2893,2024-08-11 19:00:00+00:00,35.1
2894,2024-08-11 20:00:00+00:00,35.75
2895,2024-08-11 21:00:00+00:00,36.1
2896,2024-08-11 22:00:00+00:00,36.25
2897,2024-08-11 23:00:00+00:00,36.05
2898,2024-08-12 00:00:00+00:00,35.6
2899,2024-08-12 01:00:00+00:00,32.0
2900,2024-08-12 02:00:00+00:00,30.6
2901,2024-08-12 03:00:00+00:00,29.8
2902,2024-08-12 04:00:00+00:00,28.95
2903,2024-08-12 05:00:00+00:00,28.55
2904,2024-08-12 06:00:00+00:00,28.0
2905,2024-08-12 07:00:00+00:00,27.35
2906,2024-08-12 08:00:00+00:00,26.75
2907,2024-08-12 09:00:00+00:00,25.9
2908,2024-08-12 10:00:00+00:00,25.3
2909,2024-08-12 11:00:00+00:00,25.05
2910,2024-08-12 12:00:00+00:00,24.85
2911,2024-08-12 13:00:00+00:00,26.15
2912,2024-08-12 14:00:00+00:00,28.35
2913,2024-08-12 15:00:00+00:00,30.45
2914,2024-08-12 16:00:00+00:00,32.25
2915,2024-08-12 17:00:00+00:00,33.8
2916,2024-08-12 18:00:00+00:00,35.0
2917,2024-08-12 19:00:00+00:00,35.6
2918,2024-08-12 20:00:00+00:00,35.9
2919,2024-08-12 21:00:00+00:00,36.05
2920,2024-08-12 22:00:00+00:00,35.85
2921,2024-08-12 23:00:00+00:00,35.35
2922,2024-08-13 00:00:00+00:00,33.55
2923,2024-08-13 01:00:00+00:00,29.5
2924,2024-08-13 02:00:00+00:00,28.3
2925,2024-08-13 03:00:00+00:00,28.0
2926,2024-08-13 04:00:00+00:00,27.8
2927,2024-08-13 05:00:00+00:00,27.45
2928,2024-08-13 06:00:00+00:00,27.3
2929,2024-08-13 07:00:00+00:00,27.1
2930,2024-08-13 08:00:00+00:00,26.95
2931,2024-08-13 09:00:00+00:00,26.75
2932,2024-08-13 10:00:00+00:00,26.45
2933,2024-08-13 11:00:00+00:00,26.1
2934,2024-08-13 12:00:00+00:00,25.85
2935,2024-08-13 13:00:00+00:00,27.45
2936,2024-08-13 14:00:00+00:00,29.1
2937,2024-08-13 15:00:00+00:00,30.75
2938,2024-08-13 16:00:00+00:00,32.45
2939,2024-08-13 17:00:00+00:00,33.65
2940,2024-08-13 18:00:00+00:00,34.8
2941,2024-08-13 19:00:00+00:00,35.3
2942,2024-08-13 20:00:00+00:00,35.65
2943,2024-08-13 21:00:00+00:00,35.65
2944,2024-08-13 22:00:00+00:00,36.05
2945,2024-08-13 23:00:00+00:00,34.5
2946,2024-08-14 00:00:00+00:00,32.6
2947,2024-08-14 01:00:00+00:00,31.7
2948,2024-08-14 02:00:00+00:00,30.45
2949,2024-08-14 03:00:00+00:00,29.4
2950,2024-08-14 04:00:00+00:00,28.75
